charger_voltage,charger_current,total_v,max_v,min_v,avg_v,max_temp,min_temp,avg_temp,max_min_balance
,,446.634674,3.993000,3.980550,3.987810,20.022089,17.040552,18.661045,0.012450
447.700012,3.900000,446.645721,3.993150,3.980700,3.987908,20.022089,17.045557,18.661673,0.012450
,,446.649017,3.993300,3.980550,3.987938,20.022089,17.045557,18.662699,0.012750
447.700012,3.900000,446.654358,3.993450,3.980400,3.987985,20.022089,17.045557,18.663176,0.013050
,,446.655334,3.993450,3.980400,3.987994,20.022089,17.040552,18.663721,0.013050
447.700012,3.900000,446.657806,3.993300,3.980550,3.988016,20.022089,17.045557,18.664192,0.012750
,,446.659698,3.993300,3.980700,3.988033,20.022089,17.045557,18.664902,0.012600
447.700012,3.900000,446.670258,3.993300,3.980850,3.988127,20.022089,17.045557,18.665375,0.012450
,,446.679138,3.993450,3.981000,3.988207,20.022089,17.045557,18.665609,0.012450
447.700012,3.900000,446.680481,3.993600,3.980700,3.988219,20.027124,17.045557,18.666239,0.012900
,,446.681396,3.993900,3.980400,3.988227,20.022089,17.045557,18.666866,0.013500
447.799988,3.900000,446.690277,3.993750,3.980700,3.988306,20.027124,17.050592,18.667492,0.013050
,,446.696625,3.993600,3.981000,3.988363,20.027124,17.045557,18.669537,0.012600
447.700012,3.900000,446.703003,3.993600,3.981150,3.988420,20.027124,17.045557,18.669775,0.012450
,,446.712463,3.993750,3.981150,3.988504,20.027124,17.050592,18.670561,0.012600
447.799988,3.900000,446.717560,3.993900,3.981300,3.988550,20.032190,17.050592,18.670876,0.012600
,,446.720886,3.994050,3.981150,3.988579,20.032190,17.050592,18.671112,0.012900
447.799988,3.900000,446.723175,3.994050,3.981000,3.988600,20.032190,17.050592,18.672293,0.013050
,,446.726868,3.994050,3.981150,3.988633,20.032190,17.050592,18.672607,0.012900
447.799988,3.900000,446.725677,3.993750,3.981150,3.988622,20.032190,17.050592,18.673397,0.012600
,,446.738831,3.993900,3.981450,3.988739,20.032190,17.050592,18.673708,0.012450
447.799988,3.900000,446.743713,3.994200,3.981450,3.988783,20.032190,17.055628,18.674421,0.012750
,,446.748108,3.994200,3.981300,3.988822,20.032190,17.050592,18.675207,0.012900
447.799988,3.900000,446.750000,3.994500,3.981150,3.988839,20.037256,17.055628,18.675840,0.013350
,,446.756683,3.994200,3.981300,3.988899,20.037256,17.050592,18.675993,0.012900
447.799988,3.900000,446.749207,3.993900,3.981450,3.988832,20.037256,17.055628,18.676704,0.012450
,,446.765198,3.994200,3.981750,3.988975,20.037256,17.055628,18.677492,0.012450
447.899994,3.900000,446.770355,3.994350,3.981750,3.989021,20.037256,17.055628,18.677727,0.012600
,,446.779327,3.994650,3.981600,3.989101,20.037256,17.055628,18.678204,0.013050
447.799988,3.900000,446.779419,3.994800,3.981450,3.989102,20.042292,17.055628,18.679066,0.013350
447.899994,3.900000,446.779877,3.994350,3.981600,3.989106,20.037256,17.055628,18.680168,0.012750
,,446.793427,3.994500,3.981900,3.989227,20.042292,17.055628,18.681271,0.012600
447.799988,3.900000,446.803528,3.994650,3.982050,3.989317,20.042292,17.055628,18.681900,0.012600
,,446.806061,3.994800,3.981750,3.989340,20.042292,17.060633,18.682213,0.013050
447.899994,3.900000,446.811951,3.994950,3.981750,3.989393,20.042292,17.060633,18.682608,0.013200
,,446.813416,3.994950,3.981750,3.989405,20.042292,17.060633,18.683235,0.013200
447.899994,3.900000,446.816498,3.994500,3.981900,3.989433,20.042292,17.060633,18.684021,0.012600
,,446.822998,3.994650,3.982050,3.989491,20.047358,17.060633,18.684807,0.012600
447.899994,3.900000,446.832275,3.994950,3.982200,3.989574,20.042292,17.060633,18.684807,0.012750
,,446.836670,3.994950,3.982200,3.989613,20.047358,17.065668,18.685909,0.012750
447.899994,3.900000,446.837769,3.995250,3.981900,3.989623,20.047358,17.060633,18.686222,0.013350
,,446.841827,3.995100,3.981900,3.989659,20.047358,17.065668,18.686537,0.013200
447.899994,3.900000,446.835541,3.994650,3.982050,3.989603,20.047358,17.060633,18.687561,0.012600
,,446.851837,3.994950,3.982500,3.989748,20.047358,17.060633,18.687481,0.012450
448.000000,3.900000,446.860291,3.995100,3.982500,3.989824,20.047358,17.065668,18.688503,0.012600
,,446.863068,3.995400,3.982050,3.989849,20.047358,17.065668,18.689764,0.013350
447.899994,3.900000,446.864319,3.995550,3.981900,3.989860,20.047358,17.065668,18.689686,0.013650
,,446.866882,3.995100,3.982350,3.989883,20.052393,17.065668,18.690475,0.012750
447.899994,3.900000,446.863831,3.994950,3.982350,3.989856,20.052393,17.065668,18.690708,0.012600
448.000000,3.900000,446.882629,3.995400,3.982650,3.990023,20.052393,17.065668,18.691498,0.012750
447.899994,3.900000,446.892487,3.995550,3.982800,3.990112,20.052393,17.070704,18.693150,0.012750
,,446.897095,3.995700,3.982500,3.990153,20.052393,17.070704,18.693857,0.013200
447.899994,3.900000,446.900452,3.995850,3.982350,3.990183,20.052393,17.070704,18.694170,0.013500
,,446.900452,3.995550,3.982500,3.990183,20.057459,17.070704,18.695118,0.013050
448.000000,3.900000,446.904388,3.995400,3.982800,3.990218,20.057459,17.070704,18.695906,0.012600
,,446.916748,3.995700,3.982800,3.990328,20.057459,17.070704,18.695906,0.012900
448.000000,3.900000,446.921539,3.995700,3.983100,3.990371,20.057459,17.070704,18.696852,0.012600
,,446.918152,3.995850,3.983100,3.990341,20.057459,17.070704,18.697090,0.012750
448.000000,3.900000,446.929443,3.996000,3.982650,3.990442,20.057459,17.070704,18.697641,0.013350
,,446.924438,3.996150,3.982650,3.990397,20.057459,17.070704,18.698349,0.013500
448.000000,3.900000,446.936249,3.996000,3.982800,3.990502,20.062494,17.070704,18.699297,0.013200
,,446.936066,3.995550,3.982800,3.990501,20.062494,17.075739,18.699690,0.012750
448.000000,3.900000,446.935120,3.995550,3.982950,3.990492,20.062494,17.075739,18.700083,0.012600
,,446.945770,3.995850,3.983250,3.990587,20.062494,17.070704,18.700712,0.012600
448.100006,3.900000,446.958588,3.996000,3.983400,3.990702,20.062494,17.075739,18.701422,0.012600
,,446.955719,3.996300,3.982950,3.990676,20.062494,17.075739,18.701576,0.013350
448.100006,3.900000,446.967896,3.996450,3.983100,3.990785,20.062494,17.075739,18.702206,0.013350
,,446.975128,3.996450,3.983100,3.990849,20.062494,17.075739,18.702757,0.013350
448.000000,3.900000,446.969116,3.996300,3.983100,3.990796,20.062494,17.075739,18.703386,0.013200
448.100006,3.900000,446.983765,3.996450,3.983250,3.990927,20.067560,17.075739,18.704878,0.013200
,,446.981110,3.996150,3.983400,3.990903,20.067560,17.075739,18.705664,0.012750
448.000000,3.900000,446.992859,3.996300,3.983700,3.991008,20.067560,17.080744,18.706373,0.012600
,,447.002930,3.996450,3.983700,3.991098,20.067560,17.080744,18.706608,0.012750
448.100006,3.900000,447.005066,3.996750,3.983400,3.991117,20.067560,17.080744,18.707790,0.013350
,,447.010773,3.996750,3.983400,3.991168,20.072626,17.080744,18.708340,0.013350
448.100006,3.900000,447.012482,3.996600,3.983550,3.991183,20.072626,17.080744,18.708891,0.013050
,,447.014404,3.996450,3.983700,3.991200,20.067560,17.080744,18.709755,0.012750
448.100006,3.900000,447.026886,3.996600,3.983850,3.991312,20.072626,17.080744,18.709835,0.012750
,,447.030914,3.996900,3.983700,3.991348,20.072626,17.080744,18.710388,0.013200
448.100006,3.900000,447.034424,3.997200,3.983550,3.991379,20.072626,17.080744,18.710861,0.013650
,,447.035248,3.996750,3.983700,3.991386,20.077662,17.085779,18.711571,0.013050
448.200012,3.900000,447.034485,3.996600,3.983850,3.991379,20.072626,17.085779,18.712591,0.012750
,,447.048920,3.996900,3.984150,3.991508,20.077662,17.085779,18.712908,0.012750
448.100006,3.900000,447.051880,3.996900,3.984150,3.991535,20.077662,17.085779,18.713614,0.012750
,,447.059326,3.997200,3.983850,3.991601,20.077662,17.085779,18.714247,0.013350
448.200012,3.900000,447.060852,3.997350,3.983700,3.991615,20.077662,17.085779,18.714483,0.013650
,,447.059814,3.996900,3.984000,3.991606,20.077662,17.085779,18.715271,0.012900
448.100006,3.900000,447.061890,3.996900,3.984000,3.991624,20.077662,17.085779,18.715584,0.012900
,,447.072205,3.996900,3.984150,3.991716,20.077662,17.085779,18.717003,0.012750
448.200012,3.900000,447.087982,3.997200,3.984300,3.991857,20.077662,17.085779,18.717867,0.012900
,,447.094116,3.997200,3.984450,3.991912,20.082727,17.085779,18.718023,0.012750
448.200012,3.900000,447.097351,3.997350,3.984450,3.991941,20.082727,17.090815,18.718893,0.012900
,,447.104950,3.997500,3.984300,3.992008,20.082727,17.090815,18.719128,0.013200
448.200012,3.900000,447.109985,3.997800,3.984150,3.992054,20.082727,17.090815,18.719913,0.013650
,,447.109985,3.997800,3.984150,3.992054,20.082727,17.090815,18.720545,0.013650
448.200012,3.900000,447.116364,3.997800,3.984300,3.992110,20.082727,17.090815,18.720621,0.013500
,,447.113098,3.997350,3.984450,3.992081,20.082727,17.095819,18.721725,0.012900
448.200012,3.900000,447.116455,3.997350,3.984450,3.992111,20.082727,17.090815,18.721802,0.012900
,,447.123657,3.997500,3.984600,3.992176,20.087763,17.090815,18.723145,0.012900
448.200012,3.900000,447.135345,3.997650,3.984900,3.992280,20.087763,17.090815,18.723692,0.012750
,,447.139801,3.997800,3.984900,3.992320,20.087763,17.090815,18.724167,0.012900
448.200012,3.900000,447.145721,3.997800,3.984750,3.992373,20.087763,17.095819,18.724560,0.013050
,,447.151642,3.998100,3.984600,3.992425,20.087763,17.095819,18.724873,0.013500
448.200012,3.900000,447.153442,3.998100,3.984450,3.992441,20.087763,17.095819,18.725582,0.013650
,,447.158295,3.998100,3.984600,3.992485,20.087763,17.095819,18.726133,0.013500
448.299988,3.900000,447.158264,3.997950,3.984750,3.992485,20.087763,17.095819,18.726839,0.013200
448.299988,3.900000,447.157562,3.997650,3.984750,3.992478,20.092829,17.095819,18.727392,0.012900
448.200012,3.900000,447.170410,3.997950,3.984900,3.992593,20.092829,17.100855,18.728964,0.013050
,,447.178375,3.998100,3.985050,3.992664,20.092829,17.100855,18.730145,0.013050
448.200012,3.900000,447.187653,3.998100,3.985350,3.992747,20.092829,17.100855,18.730223,0.012750
,,447.194061,3.998250,3.985350,3.992804,20.092829,17.100855,18.730618,0.012900
448.200012,3.900000,447.197601,3.998400,3.985200,3.992836,20.092829,17.100855,18.731485,0.013200
,,447.208466,3.998550,3.985050,3.992933,20.097864,17.100855,18.731878,0.013500
448.200012,3.900000,447.209351,3.998700,3.984900,3.992941,20.097864,17.100855,18.732666,0.013800
,,447.211792,3.998550,3.985050,3.992962,20.097864,17.100855,18.733061,0.013500
448.200012,3.900000,447.212830,3.998550,3.985050,3.992972,20.097864,17.100855,18.733850,0.013500
,,447.213898,3.998250,3.985200,3.992981,20.097864,17.100855,18.734165,0.013050
448.200012,3.900000,447.219025,3.998400,3.985350,3.993027,20.097864,17.100855,18.734951,0.013050
,,447.232330,3.998400,3.985650,3.993146,20.097864,17.100855,18.735188,0.012750
448.200012,3.900000,447.237640,3.998550,3.985800,3.993193,20.102930,17.100855,18.736052,0.012750
,,447.242737,3.998550,3.985650,3.993239,20.097864,17.105890,18.736288,0.012900
448.299988,3.900000,447.250305,3.999000,3.985350,3.993306,20.097864,17.100855,18.736916,0.013650
,,447.252258,3.999150,3.985350,3.993324,20.102930,17.105890,18.737780,0.013800
448.200012,3.900000,447.255157,3.998850,3.985350,3.993350,20.102930,17.105890,18.738409,0.013500
,,447.255737,3.998850,3.985500,3.993355,20.102930,17.105890,18.738956,0.013350
448.299988,3.900000,447.256042,3.998700,3.985650,3.993357,20.102930,17.105890,18.739670,0.013050
448.299988,3.900000,447.268921,3.998850,3.985800,3.993473,20.102930,17.105890,18.740932,0.013050
,,447.274139,3.998850,3.985800,3.993519,20.102930,17.110926,18.741722,0.013050
448.299988,3.900000,447.282806,3.999000,3.986100,3.993597,20.107996,17.105890,18.742350,0.012900
,,447.292969,3.999150,3.986100,3.993687,20.107996,17.105890,18.742664,0.013050
448.299988,3.900000,447.298096,3.999300,3.985950,3.993733,20.107996,17.110926,18.743534,0.013350
,,447.302124,3.999450,3.985800,3.993769,20.107996,17.110926,18.743769,0.013650
448.299988,3.900000,447.301239,3.999300,3.985950,3.993761,20.107996,17.110926,18.744476,0.013350
,,447.302338,3.999150,3.986100,3.993771,20.107996,17.110926,18.744713,0.013050
448.299988,3.900000,447.310608,3.999150,3.986250,3.993845,20.113031,17.110926,18.745419,0.012900
,,447.321442,3.999450,3.986400,3.993942,20.113031,17.110926,18.746204,0.013050
448.299988,3.900000,447.326202,3.999600,3.986100,3.993984,20.113031,17.110926,18.746675,0.013500
,,447.328613,3.999750,3.985950,3.994005,20.113031,17.110926,18.747381,0.013800
448.399994,3.900000,447.328979,3.999600,3.986100,3.994009,20.113031,17.115931,18.748167,0.013500
,,447.331024,3.999450,3.986250,3.994027,20.113031,17.115931,18.748484,0.013200
448.299988,3.900000,447.341431,3.999450,3.986400,3.994120,20.113031,17.115931,18.748957,0.013050
,,447.350037,3.999750,3.986700,3.994197,20.113031,17.115931,18.749825,0.013050
448.299988,3.900000,447.354248,3.999900,3.986400,3.994234,20.113031,17.115931,18.750059,0.013500
,,447.358246,4.000050,3.986250,3.994270,20.118097,17.115931,18.750849,0.013800
448.399994,3.900000,447.356598,3.999750,3.986400,3.994255,20.118097,17.115931,18.751478,0.013350
,,447.366180,3.999750,3.986550,3.994341,20.118097,17.115931,18.752657,0.013200
448.299988,3.900000,447.380157,3.999900,3.986850,3.994466,20.118097,17.120966,18.752974,0.013050
,,447.384491,3.999900,3.987000,3.994504,20.118097,17.115931,18.753998,0.012900
448.399994,3.900000,447.392578,4.000350,3.986700,3.994577,20.118097,17.120966,18.754860,0.013650
,,447.394806,4.000350,3.986550,3.994596,20.118097,17.115931,18.754866,0.013800
448.399994,3.900000,447.395416,4.000050,3.986700,3.994602,20.123133,17.120966,18.755568,0.013350
,,447.395142,4.000050,3.986850,3.994600,20.118097,17.120966,18.755886,0.013200
448.399994,3.900000,447.407898,4.000050,3.987000,3.994713,20.123133,17.126001,18.756987,0.013050
,,447.414398,4.000200,3.987150,3.994771,20.123133,17.120966,18.757458,0.013050
448.399994,3.900000,447.419647,4.000650,3.986850,3.994818,20.123133,17.120966,18.757854,0.013800
,,447.425079,4.000650,3.986850,3.994867,20.123133,17.120966,18.758406,0.013800
448.399994,3.900000,447.423309,4.000350,3.987000,3.994851,20.123133,17.126001,18.759584,0.013350
,,447.424408,4.000350,3.987000,3.994861,20.123133,17.126001,18.760057,0.013350
448.399994,3.900000,447.436829,4.000500,3.987450,3.994972,20.128199,17.126001,18.760607,0.013050
,,447.442261,4.000500,3.987450,3.995020,20.128199,17.126001,18.761158,0.013050
448.399994,3.900000,447.446014,4.000650,3.987300,3.995054,20.128199,17.126001,18.761629,0.013350
,,447.452728,4.000800,3.987150,3.995114,20.128199,17.126001,18.762337,0.013650
448.399994,3.900000,447.453430,4.000650,3.987000,3.995120,20.128199,17.126001,18.762730,0.013650
448.399994,3.900000,447.456604,4.000500,3.987150,3.995148,20.128199,17.131006,18.763514,0.013350
,,447.470184,4.000650,3.987600,3.995270,20.128199,17.126001,18.764381,0.013050
448.399994,3.900000,447.479034,4.000800,3.987750,3.995348,20.128199,17.131006,18.765404,0.013050
,,447.484711,4.001250,3.987300,3.995399,20.133265,17.131006,18.766195,0.013950
448.500000,3.900000,447.485077,4.001100,3.987300,3.995403,20.133265,17.131006,18.766428,0.013800
,,447.486694,4.000800,3.987600,3.995417,20.133265,17.131006,18.767300,0.013200
448.500000,3.900000,447.496399,4.000950,3.987900,3.995504,20.133265,17.131006,18.767771,0.013050
,,447.501892,4.001250,3.987600,3.995553,20.133265,17.131006,18.768087,0.013650
448.500000,3.900000,447.509491,4.001550,3.987450,3.995620,20.133265,17.131006,18.768320,0.014100
,,447.506439,4.001100,3.987750,3.995593,20.138300,17.131006,18.769503,0.013350
448.500000,3.900000,447.511292,4.001100,3.987900,3.995636,20.138300,17.131006,18.769741,0.013200
,,447.519287,4.001250,3.988050,3.995708,20.138300,17.136042,18.770445,0.013200
448.500000,3.900000,447.530365,4.001550,3.987750,3.995807,20.138300,17.136042,18.770920,0.013800
,,447.524780,4.001250,3.987750,3.995757,20.138300,17.136042,18.771862,0.013500
448.500000,3.900000,447.530090,4.001250,3.987900,3.995804,20.138300,17.131006,18.772257,0.013350
,,447.540253,4.001400,3.988350,3.995895,20.138300,17.136042,18.773279,0.013050
448.399994,3.900000,447.546967,4.001550,3.988200,3.995955,20.138300,17.131006,18.773436,0.013350
,,447.549011,4.001700,3.987900,3.995973,20.138300,17.136042,18.774225,0.013800
448.500000,3.900000,447.551025,4.001550,3.988050,3.995991,20.143366,17.136042,18.774538,0.013500
448.500000,3.900000,447.555939,4.001400,3.988350,3.996035,20.138300,17.136042,18.775091,0.013050
448.600006,3.900000,447.574738,4.001700,3.988650,3.996203,20.143366,17.141077,18.776903,0.013050
,,447.578156,4.002000,3.988350,3.996233,20.143366,17.141077,18.777218,0.013650
448.600006,3.900000,447.582764,4.002000,3.988200,3.996275,20.143366,17.136042,18.777531,0.013800
,,447.583771,4.002000,3.988200,3.996284,20.143366,17.141077,18.778711,0.013800
448.500000,3.900000,447.585144,4.001850,3.988350,3.996296,20.143366,17.141077,18.778950,0.013500
,,447.588562,4.001700,3.988500,3.996326,20.148401,17.141077,18.779497,0.013200
448.600006,3.900000,447.598297,4.001850,3.988650,3.996413,20.148401,17.141077,18.780365,0.013200
,,447.606842,4.002000,3.988650,3.996490,20.148401,17.141077,18.780994,0.013350
448.600006,3.900000,447.609558,4.002150,3.988500,3.996514,20.148401,17.141077,18.781387,0.013650
,,447.614197,4.002300,3.988500,3.996555,20.148401,17.141077,18.781782,0.013800
448.600006,3.900000,447.615265,4.002300,3.988650,3.996565,20.148401,17.141077,18.782412,0.013650
,,447.619751,4.002000,3.988650,3.996605,20.153467,17.146112,18.783041,0.013350
448.600006,3.900000,447.627930,4.002150,3.988950,3.996678,20.153467,17.141077,18.783594,0.013200
,,447.635284,4.002150,3.988950,3.996744,20.153467,17.146112,18.784063,0.013200
448.600006,3.900000,447.640381,4.002600,3.988950,3.996789,20.153467,17.146112,18.784378,0.013650
,,447.647461,4.002750,3.988650,3.996852,20.153467,17.146112,18.785400,0.014100
448.600006,3.900000,447.647400,4.002750,3.988650,3.996852,20.153467,17.146112,18.785875,0.014100
,,447.649933,4.002450,3.988950,3.996874,20.153467,17.146112,18.786587,0.013500
448.600006,3.900000,447.651031,4.002300,3.988950,3.996884,20.153467,17.146112,18.787214,0.013350
,,447.663300,4.002450,3.989250,3.996994,20.158533,17.146112,18.788635,0.013200
448.600006,3.900000,447.678375,4.002600,3.989400,3.997128,20.158533,17.146112,18.789186,0.013200
,,447.679596,4.002750,3.989400,3.997139,20.158533,17.146112,18.789343,0.013350
448.700012,3.900000,447.692047,4.003200,3.989100,3.997250,20.158533,17.151117,18.790527,0.014100
,,447.692657,4.003200,3.989100,3.997256,20.158533,17.151117,18.790997,0.014100
448.600006,3.900000,447.690094,4.002750,3.989250,3.997233,20.158533,17.151117,18.791943,0.013500
